id	name	description	synonyms	compound
85799283	BRD-K34664417-001-01-3		["BRD-K34664417-001-01-3"]	44492584
85799284	BRD-K52718919-001-01-7		["BRD-K52718919-001-01-7"]	44492585
85799296	BRD-K87617154-001-01-4		["BRD-K87617154-001-01-4"]	44492597
85799298	BRD-K46890865-001-01-7		["BRD-K46890865-001-01-7"]	44492599
85799301	BRD-K94378105-001-01-4		["BRD-K94378105-001-01-4"]	44492602
85799302	BRD-K21826560-001-01-8		["BRD-K21826560-001-01-8"]	44492603
85799303	BRD-K52245873-001-01-5		["BRD-K52245873-001-01-5"]	44492604
85799307	BRD-K57104759-001-01-8		["BRD-K57104759-001-01-8"]	44492608
85799309	BRD-K26373865-001-01-8		["BRD-K26373865-001-01-8"]	44492610
85799318	BRD-K66802550-001-01-7		["BRD-K66802550-001-01-7"]	44492619
85799322	BRD-K94353570-001-01-3		["BRD-K94353570-001-01-3"]	44492623
85799323	BRD-K39438085-001-01-8		["BRD-K39438085-001-01-8"]	44492624
85799324	BRD-K64509231-001-01-7		["BRD-K64509231-001-01-7"]	44492625
85799326	BRD-K39681206-001-01-7		["BRD-K39681206-001-01-7"]	44492627
85799331	BRD-K16554464-001-01-0		["BRD-K16554464-001-01-0"]	44492632
85799332	BRD-K30371494-001-01-5		["BRD-K30371494-001-01-5"]	44492633
85799333	BRD-K11883928-001-01-8		["BRD-K11883928-001-01-8"]	44492634
85799335	BRD-K94193354-001-01-5		["BRD-K94193354-001-01-5"]	44492636
85799336	BRD-K82774801-001-01-5		["BRD-K82774801-001-01-5"]	44492637
85799338	BRD-K08339178-001-01-3		["BRD-K08339178-001-01-3"]	44492639
85799340	BRD-K83143868-001-01-2		["BRD-K83143868-001-01-2"]	44492641
85799341	BRD-K89110518-001-01-9		["BRD-K89110518-001-01-9"]	44492642
85799346	BRD-K07839394-001-01-1		["BRD-K07839394-001-01-1"]	44492647
85799349	BRD-K24076516-001-01-2		["BRD-K24076516-001-01-2"]	44492650
85799350	BRD-K48861177-001-01-9		["BRD-K48861177-001-01-9"]	44492651
85799354	BRD-K13317726-001-01-9		["BRD-K13317726-001-01-9"]	44492655
85799361	BRD-K03312699-001-02-3		["BRD-K03312699-001-02-3"]	44202030
85799362	BRD-K46639367-001-01-1		["BRD-K46639367-001-01-1"]	44492660
85799379	BRD-K92749855-001-02-8		["BRD-K92749855-001-02-8"]	44492668
85799386	BRD-K78276903-001-01-4		["BRD-K78276903-001-01-4"]	44492670
85799389	BRD-K46555627-001-01-5		["BRD-K46555627-001-01-5"]	44492673
85799403	BRD-K32362211-001-01-4		["BRD-K32362211-001-01-4"]	44492682
85799410	BRD-K31874013-001-01-9		["BRD-K31874013-001-01-9"]	44492689
85799414	BRD-K75832278-001-01-4		["BRD-K75832278-001-01-4"]	44492693
85799421	BRD-K47378397-001-01-9		["BRD-K47378397-001-01-9"]	44492700
85799435	BRD-K60701773-001-01-8		["BRD-K60701773-001-01-8"]	44492714
85799460	BRD-K83790954-001-01-5		["BRD-K83790954-001-01-5"]	44492738
85799461	BRD-K85101781-001-01-2		["BRD-K85101781-001-01-2"]	44492739
85799464	BRD-K74680333-001-01-1		["BRD-K74680333-001-01-1"]	44492742
85799477	BRD-K13660244-001-01-5		["BRD-K13660244-001-01-5"]	44492755
85799479	BRD-K78574327-001-01-0		["BRD-K78574327-001-01-0"]	44492757
85799481	BRD-K73739802-001-01-8		["BRD-K73739802-001-01-8"]	44492759
85799497	BRD-K50325722-001-01-0		["BRD-K50325722-001-01-0"]	44492775
85799501	BRD-K23870105-001-01-6		["BRD-K23870105-001-01-6"]	44492779
85799509	BRD-K71364762-001-01-5		["BRD-K71364762-001-01-5"]	44492787
85799511	BRD-K30183231-001-01-2		["BRD-K30183231-001-01-2"]	44492789
85799513	BRD-K34755514-001-01-1		["BRD-K34755514-001-01-1"]	44492791
85799532	BRD-K31138070-001-01-9		["BRD-K31138070-001-01-9"]	44492810
85799553	BRD-K71391283-001-01-8		["BRD-K71391283-001-01-8"]	44492830
85799563	BRD-K40566034-001-01-5		["BRD-K40566034-001-01-5"]	44492840
85799565	BRD-K01980291-001-01-3		["BRD-K01980291-001-01-3"]	44492842
85799566	BRD-K56531121-001-01-4		["BRD-K56531121-001-01-4"]	44492843
85799568	BRD-K83895653-001-01-6		["BRD-K83895653-001-01-6"]	44492845
85799571	BRD-K26708780-001-01-7		["BRD-K26708780-001-01-7"]	44492848
85799574	BRD-K36923996-001-01-0		["BRD-K36923996-001-01-0"]	44492851
85799575	BRD-K87142753-001-01-8		["BRD-K87142753-001-01-8"]	44492852
85799585	BRD-K45936761-001-01-4		["BRD-K45936761-001-01-4"]	44492860
85799599	BRD-K53772256-001-01-4		["BRD-K53772256-001-01-4"]	44492874
85799604	BRD-K25127909-001-01-7		["BRD-K25127909-001-01-7"]	44492879
85799619	BRD-K32138919-001-01-3		["BRD-K32138919-001-01-3"]	44492894
85799620	BRD-K33637419-001-01-8		["BRD-K33637419-001-01-8"]	44492895
85799628	BRD-K58070604-001-02-5		["BRD-K58070604-001-02-5"]	44492902
85799629	BRD-K87275815-001-01-2		["BRD-K87275815-001-01-2"]	44492903
85799639	BRD-K27449529-001-01-3		["BRD-K27449529-001-01-3"]	44492909
85799642	BRD-K03631605-001-01-1		["BRD-K03631605-001-01-1"]	44492912
85799643	BRD-K14230553-001-01-1		["BRD-K14230553-001-01-1"]	44492913
85799648	BRD-K57821544-001-01-7		["BRD-K57821544-001-01-7"]	44492917
85799658	BRD-K90863245-001-01-0		["BRD-K90863245-001-01-0"]	44492926
85799675	BRD-K51764136-001-01-9		["BRD-K51764136-001-01-9"]	44492937
85799686	BRD-K59076458-001-01-0		["BRD-K59076458-001-01-0"]	44492946
85799694	BRD-K17746689-001-01-0		["BRD-K17746689-001-01-0"]	44492954
85799704	BRD-K67484361-001-01-2		["BRD-K67484361-001-01-2"]	44492964
85799713	BRD-K36718828-001-01-8		["BRD-K36718828-001-01-8"]	44202342
85799716	BRD-K03599766-001-01-5		["BRD-K03599766-001-01-5"]	44492975
85799720	BRD-K48987279-001-01-9		["BRD-K48987279-001-01-9"]	44492979
85799725	BRD-K39411863-001-01-3		["BRD-K39411863-001-01-3"]	44492984
85799728	BRD-K88616914-001-01-6		["BRD-K88616914-001-01-6"]	44492987
85799740	BRD-K66619295-001-01-5		["BRD-K66619295-001-01-5"]	44492999
85799742	BRD-K72060858-001-01-3		["BRD-K72060858-001-01-3"]	44493001
85799745	BRD-K55946794-001-01-1		["BRD-K55946794-001-01-1"]	44493004
85799766	BRD-K15898103-001-01-9		["BRD-K15898103-001-01-9"]	44493025
85799776	BRD-K07836769-001-01-4		["BRD-K07836769-001-01-4"]	44493034
85799779	BRD-K22778609-001-01-3		["BRD-K22778609-001-01-3"]	44493037
85799780	BRD-K91361836-001-01-9		["BRD-K91361836-001-01-9"]	44493038
85799793	BRD-K19429335-001-01-9		["BRD-K19429335-001-01-9"]	44493051
85799795	BRD-K57620855-001-01-6		["BRD-K57620855-001-01-6"]	44493053
85799796	BRD-K59188100-001-01-5		["BRD-K59188100-001-01-5"]	44493054
85799798	BRD-K36393312-001-01-3		["BRD-K36393312-001-01-3"]	44493056
85799800	BRD-K28947191-001-01-2		["BRD-K28947191-001-01-2"]	44493058
85799804	BRD-K24719325-001-01-8		["BRD-K24719325-001-01-8"]	44493062
85799807	BRD-K02063190-001-01-9		["BRD-K02063190-001-01-9"]	44493065
85799818	BRD-K63616423-001-01-9		["BRD-K63616423-001-01-9"]	44493076
85799820	BRD-K57250790-001-01-0		["BRD-K57250790-001-01-0"]	44493078
85799822	BRD-K68988758-001-01-2		["BRD-K68988758-001-01-2"]	44493080
85799832	BRD-K81224183-001-01-0		["BRD-K81224183-001-01-0"]	44493090
85799836	BRD-K21165668-001-01-2		["BRD-K21165668-001-01-2"]	44493094
85799844	BRD-K34688736-001-01-6		["BRD-K34688736-001-01-6"]	44493102
85799846	BRD-K13130949-001-01-7		["BRD-K13130949-001-01-7"]	44493104
85799847	BRD-K17817744-001-01-2		["BRD-K17817744-001-01-2"]	44493105
85799849	BRD-K56351525-001-01-9		["BRD-K56351525-001-01-9"]	44493107
85799850	BRD-K19325444-001-01-7		["BRD-K19325444-001-01-7"]	44493108
85799851	BRD-K56354139-001-01-1		["BRD-K56354139-001-01-1"]	44493109
85799852	BRD-K26904107-001-01-8		["BRD-K26904107-001-01-8"]	44493110
85799853	BRD-K58268854-001-01-4		["BRD-K58268854-001-01-4"]	44493111
85799855	BRD-K34595616-001-01-8		["BRD-K34595616-001-01-8"]	44493113
85799857	BRD-K93615384-001-01-2		["BRD-K93615384-001-01-2"]	44493115
85799861	BRD-K58284322-001-01-5		["BRD-K58284322-001-01-5"]	44493119
85799862	BRD-K80766355-001-01-3		["BRD-K80766355-001-01-3"]	44493120
85799866	BRD-K85144746-001-01-6		["BRD-K85144746-001-01-6"]	44493124
85799867	BRD-K78530095-001-01-2		["BRD-K78530095-001-01-2"]	44493125
85799874	BRD-K59491482-001-01-1		["BRD-K59491482-001-01-1"]	44493132
85799875	BRD-K48412518-001-01-9		["BRD-K48412518-001-01-9"]	44493133
85799876	BRD-K16689648-001-01-3		["BRD-K16689648-001-01-3"]	44493134
85799877	BRD-K69408624-001-01-2		["BRD-K69408624-001-01-2"]	44493135
85799880	BRD-K06619604-001-01-4		["BRD-K06619604-001-01-4"]	44493138
85799881	BRD-K30551445-001-01-2		["BRD-K30551445-001-01-2"]	44493139
85799882	BRD-K25322420-001-01-4		["BRD-K25322420-001-01-4"]	44493140
85799887	BRD-K67525206-001-01-1		["BRD-K67525206-001-01-1"]	44493145
85799889	BRD-K75688032-001-01-7		["BRD-K75688032-001-01-7"]	44493147
85799894	BRD-K64567246-001-01-8		["BRD-K64567246-001-01-8"]	44493152
85799916	BRD-K61388138-001-01-3		["BRD-K61388138-001-01-3"]	44493170
85799919	BRD-K68676343-001-01-5		["BRD-K68676343-001-01-5"]	44493171
85799920	BRD-K19009697-001-01-1		["BRD-K19009697-001-01-1"]	44493172
85799940	BRD-K19916235-001-01-6		["BRD-K19916235-001-01-6"]	44493185
85799945	BRD-K02625776-001-01-7		["BRD-K02625776-001-01-7"]	44493187
85799959	BRD-K21284411-001-01-1		["BRD-K21284411-001-01-1"]	44493200
85799962	BRD-K64698855-001-01-3		["BRD-K64698855-001-01-3"]	44493203
85799964	BRD-K54143708-001-01-1		["BRD-K54143708-001-01-1"]	44493205
85799988	BRD-K54381041-001-01-3		["BRD-K54381041-001-01-3"]	44493228
85799989	BRD-K89712338-001-01-0		["BRD-K89712338-001-01-0"]	44493229
85800002	BRD-K85161353-001-01-4		["BRD-K85161353-001-01-4"]	44493242
85800003	BRD-K59862677-001-01-8		["BRD-K59862677-001-01-8"]	44493243
85800007	BRD-K75725000-001-01-5		["BRD-K75725000-001-01-5"]	44493247
85800021	BRD-K00117639-001-01-4		["BRD-K00117639-001-01-4"]	44493261
85800023	BRD-K20352452-001-01-7		["BRD-K20352452-001-01-7"]	44493263
85800032	BRD-K63318936-001-01-2		["BRD-K63318936-001-01-2"]	44493272
85800046	BRD-K41561756-001-01-1		["BRD-K41561756-001-01-1"]	44493286
85800054	BRD-K39947788-001-01-8		["BRD-K39947788-001-01-8"]	44493294
85800072	BRD-K40019775-001-01-8		["BRD-K40019775-001-01-8"]	44493312
85800074	BRD-K46641047-001-01-5		["BRD-K46641047-001-01-5"]	44493314
85800082	BRD-K59468384-001-01-8		["BRD-K59468384-001-01-8"]	44493322
85800087	BRD-K66494817-001-01-2		["BRD-K66494817-001-01-2"]	44493327
85800091	BRD-K07431402-001-01-7		["BRD-K07431402-001-01-7"]	44493331
85800098	BRD-K91617567-001-01-9		["BRD-K91617567-001-01-9"]	44493338
85800104	BRD-K43581698-001-01-8		["BRD-K43581698-001-01-8"]	44493344
85800107	BRD-K50634134-001-01-7		["BRD-K50634134-001-01-7"]	44493347
85800116	BRD-K79779816-001-01-2		["BRD-K79779816-001-01-2"]	44493356
85800125	BRD-K45813167-001-01-5		["BRD-K45813167-001-01-5"]	44493365
85800129	BRD-K34359283-001-01-1		["BRD-K34359283-001-01-1"]	44493368
85800130	BRD-K50498614-001-01-6		["BRD-K50498614-001-01-6"]	44493369
85800135	BRD-K20178228-001-01-9		["BRD-K20178228-001-01-9"]	44493374
85800157	BRD-K51350137-001-01-6		["BRD-K51350137-001-01-6"]	44493394
85800163	BRD-K23835343-001-01-1		["BRD-K23835343-001-01-1"]	44493400
85800173	BRD-K69349031-001-01-5		["BRD-K69349031-001-01-5"]	44493410
85800177	BRD-K62318087-001-01-0		["BRD-K62318087-001-01-0"]	44493414
85800179	BRD-K07667635-001-01-5		["BRD-K07667635-001-01-5"]	44493416
85800199	BRD-K94191869-001-01-7		["BRD-K94191869-001-01-7"]	44202516
85800200	BRD-K83229680-001-01-5		["BRD-K83229680-001-01-5"]	44493435
85800202	BRD-K24585433-001-01-2		["BRD-K24585433-001-01-2"]	44493437
85800210	BRD-K62541003-001-01-8		["BRD-K62541003-001-01-8"]	44493444
85800211	BRD-K75206048-001-01-0		["BRD-K75206048-001-01-0"]	44493445
85800230	BRD-K67874412-001-01-3		["BRD-K67874412-001-01-3"]	44493464
85800244	BRD-K48557872-001-01-1		["BRD-K48557872-001-01-1"]	44493477
85800247	BRD-K89687419-001-01-6		["BRD-K89687419-001-01-6"]	44493480
85800252	BRD-K76426411-001-01-2		["BRD-K76426411-001-01-2"]	44493485
85800262	BRD-K80197532-001-01-7		["BRD-K80197532-001-01-7"]	44493495
85800263	BRD-K82112239-001-01-0		["BRD-K82112239-001-01-0"]	44493496
85800272	BRD-K27256143-001-01-8		["BRD-K27256143-001-01-8"]	44493505
85800281	BRD-K97949309-001-01-3		["BRD-K97949309-001-01-3"]	44493514
85800284	BRD-K68333644-001-01-9		["BRD-K68333644-001-01-9"]	44493517
85800285	BRD-K53168433-001-01-1		["BRD-K53168433-001-01-1"]	44493518
85800289	BRD-K80439500-001-01-1		["BRD-K80439500-001-01-1"]	44493522
85800290	BRD-K52731672-001-01-7		["BRD-K52731672-001-01-7"]	44493523
85800292	BRD-K96170781-001-01-4		["BRD-K96170781-001-01-4"]	44493525
85800295	BRD-K52037352-001-01-6		["BRD-K52037352-001-01-6"]	44493528
85800309	BRD-K99978187-001-01-7		["BRD-K99978187-001-01-7"]	44493542
85800318	BRD-K95597153-001-01-9		["BRD-K95597153-001-01-9"]	44493551
85800321	BRD-K76325726-001-01-6		["BRD-K76325726-001-01-6"]	44493554
85800322	BRD-K80462316-001-01-7		["BRD-K80462316-001-01-7"]	44493555
85800323	BRD-K15923759-001-01-2		["BRD-K15923759-001-01-2"]	44493556
85800324	BRD-K52136059-001-01-2		["BRD-K52136059-001-01-2"]	44493557
85800339	BRD-K01853388-001-01-6		["BRD-K01853388-001-01-6"]	44493571
85800341	BRD-K12836153-001-01-1		["BRD-K12836153-001-01-1"]	44493573
85800349	BRD-K94435288-001-01-1		["BRD-K94435288-001-01-1"]	44493581
85800351	BRD-K67896259-001-01-2		["BRD-K67896259-001-01-2"]	44493583
85800353	BRD-K55231301-001-01-4		["BRD-K55231301-001-01-4"]	44493585
85800354	BRD-K41562445-001-01-6		["BRD-K41562445-001-01-6"]	44493586
85800355	BRD-K83544408-001-01-8		["BRD-K83544408-001-01-8"]	44493587
85800356	BRD-K56107062-001-01-4		["BRD-K56107062-001-01-4"]	44493588
85800357	BRD-K79355010-001-01-5		["BRD-K79355010-001-01-5"]	44493589
85800359	BRD-K04667232-001-01-5		["BRD-K04667232-001-01-5"]	44493591
85800360	BRD-K00853706-001-01-2		["BRD-K00853706-001-01-2"]	44493592
85800361	BRD-K71801719-001-01-0		["BRD-K71801719-001-01-0"]	44493593
85800364	BRD-K96157570-001-01-6		["BRD-K96157570-001-01-6"]	44493596
85800365	BRD-K01822243-001-01-6		["BRD-K01822243-001-01-6"]	44493597
85800367	BRD-K44921612-001-01-8		["BRD-K44921612-001-01-8"]	44493599
85800369	BRD-K30989303-001-01-5		["BRD-K30989303-001-01-5"]	44493601
85800375	BRD-K80690345-001-01-8		["BRD-K80690345-001-01-8"]	44493607
85800377	BRD-K76461283-001-01-4		["BRD-K76461283-001-01-4"]	44493609
85800379	BRD-K33956641-001-01-2		["BRD-K33956641-001-01-2"]	44493611
85800380	BRD-K96288607-001-01-6		["BRD-K96288607-001-01-6"]	44493612
85800382	BRD-K29935988-001-01-3		["BRD-K29935988-001-01-3"]	44493614
85800383	BRD-K42740486-001-01-7		["BRD-K42740486-001-01-7"]	44493615
85800384	BRD-K48549243-001-01-0		["BRD-K48549243-001-01-0"]	44493616
85800389	BRD-K45142472-001-01-9		["BRD-K45142472-001-01-9"]	44493621
85800391	BRD-K88671309-001-01-4		["BRD-K88671309-001-01-4"]	44493623
85800393	BRD-K44638353-001-01-1		["BRD-K44638353-001-01-1"]	44493625
85800395	BRD-K16950565-001-01-8		["BRD-K16950565-001-01-8"]	44493627
85800400	BRD-K65831955-001-01-8		["BRD-K65831955-001-01-8"]	44493632
85800401	BRD-K62152527-001-01-1		["BRD-K62152527-001-01-1"]	44493633
85800403	BRD-K22847783-001-01-4		["BRD-K22847783-001-01-4"]	44493635
85800404	BRD-K07855097-001-01-7		["BRD-K07855097-001-01-7"]	44493636
85800406	BRD-K79184750-001-01-3		["BRD-K79184750-001-01-3"]	44493638
85800415	BRD-K07550833-001-01-3		["BRD-K07550833-001-01-3"]	44493647
85800419	BRD-K38737333-001-01-4		["BRD-K38737333-001-01-4"]	44493651
85800420	BRD-K65598127-001-01-6		["BRD-K65598127-001-01-6"]	44493652
85800421	BRD-K74803017-001-01-2		["BRD-K74803017-001-01-2"]	44493653
85800438	BRD-K85763971-001-02-7		["BRD-K85763971-001-02-7"]	44202444
85800443	BRD-K98113345-001-02-9		["BRD-K98113345-001-02-9"]	44202300
85800447	BRD-K46291400-001-02-8		["BRD-K46291400-001-02-8"]	44202322
85800456	BRD-K49042040-001-01-0		["BRD-K49042040-001-01-0"]	44493679
85800482	BRD-K80574047-001-01-5		["BRD-K80574047-001-01-5"]	44493694
85800493	BRD-K30628727-001-01-7		["BRD-K30628727-001-01-7"]	44493705
85800511	BRD-K63442512-001-01-2		["BRD-K63442512-001-01-2"]	44493722
85800527	BRD-K75429775-001-01-7		["BRD-K75429775-001-01-7"]	44493737
85800529	BRD-K65602491-001-01-4		["BRD-K65602491-001-01-4"]	44493739
85800533	BRD-K06094529-001-01-2		["BRD-K06094529-001-01-2"]	44493743
85800549	BRD-K36031516-001-01-3		["BRD-K36031516-001-01-3"]	44493759
85800556	BRD-K18127951-001-01-3		["BRD-K18127951-001-01-3"]	44493766
85800558	BRD-K87808996-001-01-1		["BRD-K87808996-001-01-1"]	44493768
85800563	BRD-K38998073-001-01-6		["BRD-K38998073-001-01-6"]	44493773
85800572	BRD-K66287173-001-01-8		["BRD-K66287173-001-01-8"]	44493782
85800573	BRD-K98005735-001-01-7		["BRD-K98005735-001-01-7"]	44493783
85800575	BRD-K76959261-001-01-3		["BRD-K76959261-001-01-3"]	44493785
85800577	BRD-K48592348-001-01-4		["BRD-K48592348-001-01-4"]	44493787
85800587	BRD-K18775867-001-01-2		["BRD-K18775867-001-01-2"]	44493797
85800593	BRD-K15794956-001-01-8		["BRD-K15794956-001-01-8"]	44493803
85800595	BRD-K15943105-001-01-1		["BRD-K15943105-001-01-1"]	44493805
85800597	BRD-K16625384-001-01-5		["BRD-K16625384-001-01-5"]	44493807
85800598	BRD-K38788176-001-01-7		["BRD-K38788176-001-01-7"]	44493808
85800601	BRD-K44684577-001-01-5		["BRD-K44684577-001-01-5"]	44493811
85800616	BRD-K23856550-001-01-5		["BRD-K23856550-001-01-5"]	44493826
85800621	BRD-K72699596-001-01-5		["BRD-K72699596-001-01-5"]	44493831
85800627	BRD-K95241801-001-01-0		["BRD-K95241801-001-01-0"]	44493837
85800631	BRD-K14127078-001-01-5		["BRD-K14127078-001-01-5"]	44493841
85800637	BRD-K13028566-001-01-5		["BRD-K13028566-001-01-5"]	44493847
85800640	BRD-K60927153-001-01-9		["BRD-K60927153-001-01-9"]	44493850
85800644	BRD-K06537903-001-01-6		["BRD-K06537903-001-01-6"]	44493854
85800648	BRD-K68257831-001-01-3		["BRD-K68257831-001-01-3"]	44493858
85800652	BRD-K38343532-001-01-0		["BRD-K38343532-001-01-0"]	44493862
85800657	BRD-K44791058-001-01-6		["BRD-K44791058-001-01-6"]	44493867
85800664	BRD-K09903493-001-01-3		["BRD-K09903493-001-01-3"]	44493874
85800667	BRD-K40087764-001-01-8		["BRD-K40087764-001-01-8"]	44493877
85800669	BRD-K32015301-001-01-9		["BRD-K32015301-001-01-9"]	44493879
85800670	BRD-K31936306-001-01-2		["BRD-K31936306-001-01-2"]	44493880
85800674	BRD-K69423345-001-01-9		["BRD-K69423345-001-01-9"]	44493884
85800684	BRD-K19315592-001-01-8		["BRD-K19315592-001-01-8"]	44493894
85800704	BRD-K42006476-001-01-5		["BRD-K42006476-001-01-5"]	44493914
85800705	BRD-K56596360-001-01-7		["BRD-K56596360-001-01-7"]	44493915
85800709	BRD-K28578807-001-01-1		["BRD-K28578807-001-01-1"]	44493918
85800718	BRD-K02946901-001-01-5		["BRD-K02946901-001-01-5"]	44493927
85800733	BRD-K13113551-001-01-2		["BRD-K13113551-001-01-2"]	44493941
85800757	BRD-K28276275-001-01-5		["BRD-K28276275-001-01-5"]	44493965
85800759	BRD-K24894325-001-01-9		["BRD-K24894325-001-01-9"]	44493967
85800776	BRD-K16912444-001-01-5		["BRD-K16912444-001-01-5"]	44493984
85800782	BRD-K39489370-001-01-5		["BRD-K39489370-001-01-5"]	44493990
85800783	BRD-K11420482-001-01-7		["BRD-K11420482-001-01-7"]	44493991
85800792	BRD-K22375775-001-01-6		["BRD-K22375775-001-01-6"]	44494000
85800803	BRD-K59772014-001-01-1		["BRD-K59772014-001-01-1"]	44494011
85800806	BRD-K63154470-001-01-3		["BRD-K63154470-001-01-3"]	44494014
85800807	BRD-K29086754-001-01-7		["BRD-K29086754-001-01-7"]	44494015
85800810	BRD-K79517375-001-01-9		["BRD-K79517375-001-01-9"]	44494018
85800812	BRD-K44626845-001-01-2		["BRD-K44626845-001-01-2"]	44494020
85800818	BRD-K04181823-001-01-2		["BRD-K04181823-001-01-2"]	44494026
85800819	BRD-K72675584-001-01-9		["BRD-K72675584-001-01-9"]	44494027
85800824	BRD-K44894536-001-01-0		["BRD-K44894536-001-01-0"]	44494031
85800826	BRD-K45592944-001-01-5		["BRD-K45592944-001-01-5"]	44494033
85800829	BRD-K93302072-001-01-4		["BRD-K93302072-001-01-4"]	44494036
85800836	BRD-K38519699-001-01-4		["BRD-K38519699-001-01-4"]	44494043
85800837	BRD-K13618800-001-01-9		["BRD-K13618800-001-01-9"]	44494044
85800842	BRD-K81400584-001-01-1		["BRD-K81400584-001-01-1"]	44494049
85800845	BRD-K76450502-001-01-2		["BRD-K76450502-001-01-2"]	44494052
85800847	BRD-K46141002-001-01-9		["BRD-K46141002-001-01-9"]	44494054
85800849	BRD-K31300534-001-01-5		["BRD-K31300534-001-01-5"]	44494056
85800850	BRD-K91490997-001-01-1		["BRD-K91490997-001-01-1"]	44494057
85800856	BRD-K38861721-001-01-2		["BRD-K38861721-001-01-2"]	44494063
85800860	BRD-K77995433-001-01-9		["BRD-K77995433-001-01-9"]	44494067
85800862	BRD-K72792753-001-01-7		["BRD-K72792753-001-01-7"]	44494069
85800872	BRD-K02612980-001-01-7		["BRD-K02612980-001-01-7"]	44494079
85800873	BRD-K01876557-001-01-2		["BRD-K01876557-001-01-2"]	44494080
85800877	BRD-K93061442-001-01-9		["BRD-K93061442-001-01-9"]	44494084
85800879	BRD-K21389281-001-01-5		["BRD-K21389281-001-01-5"]	44494086
85800881	BRD-K66016089-001-01-4		["BRD-K66016089-001-01-4"]	44494088
85800882	BRD-K79321447-001-01-0		["BRD-K79321447-001-01-0"]	44494089
85800883	BRD-K87595216-001-01-8		["BRD-K87595216-001-01-8"]	44494090
85800887	BRD-K92172862-001-01-6		["BRD-K92172862-001-01-6"]	44494094
85800888	BRD-K01723566-001-01-5		["BRD-K01723566-001-01-5"]	44494095
85800889	BRD-K92865756-001-01-4		["BRD-K92865756-001-01-4"]	44494096
85800899	BRD-K78238858-001-01-9		["BRD-K78238858-001-01-9"]	44494106
85800903	BRD-K10176883-001-01-1		["BRD-K10176883-001-01-1"]	44494110
85800907	BRD-K14942405-001-01-1		["BRD-K14942405-001-01-1"]	44494114
85800910	BRD-K50942788-001-01-3		["BRD-K50942788-001-01-3"]	44494117
85800913	BRD-K15916856-001-01-8		["BRD-K15916856-001-01-8"]	44494120
85800914	BRD-K31042955-001-01-3		["BRD-K31042955-001-01-3"]	44494121
85800920	BRD-K73039647-001-01-2		["BRD-K73039647-001-01-2"]	44494127
85800922	BRD-K56208365-001-01-4		["BRD-K56208365-001-01-4"]	44494129
85800923	BRD-K01283689-001-01-2		["BRD-K01283689-001-01-2"]	44494130
85800933	BRD-K21740361-001-01-2		["BRD-K21740361-001-01-2"]	44494140
85800936	BRD-K76492619-001-01-4		["BRD-K76492619-001-01-4"]	44494143
85800938	BRD-K11566982-001-02-0		["BRD-K11566982-001-02-0"]	44202559
85800955	BRD-K75413392-001-01-4		["BRD-K75413392-001-01-4"]	44494159
85800961	BRD-K35088115-001-01-9		["BRD-K35088115-001-01-9"]	44494165
